site,tdms_file,seg_png,segment_index,start_sec,end_sec,is_event,confidence,note
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_009.png,9,9,10,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_010.png,10,10,11,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_011.png,11,11,12,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_012.png,12,12,13,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_013.png,13,13,14,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_014.png,14,14,15,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_015.png,15,15,16,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_016.png,16,16,17,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_017.png,17,17,18,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_018.png,18,18,19,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_019.png,19,19,20,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_020.png,20,20,21,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_021.png,21,21,22,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_022.png,22,22,23,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_023.png,23,23,24,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_024.png,24,24,25,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_025.png,25,25,26,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_026.png,26,26,27,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_027.png,27,27,28,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_028.png,28,28,29,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182638.sgy,0044_FORGE_78-32_iDASv3-P11_UTC190427182638\seg_029.png,29,29,30,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_000.png,0,0,1,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_001.png,1,1,2,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_002.png,2,2,3,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_003.png,3,3,4,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_004.png,4,4,5,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_005.png,5,5,6,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_006.png,6,6,7,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_007.png,7,7,8,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_008.png,8,8,9,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_009.png,9,9,10,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_010.png,10,10,11,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_011.png,11,11,12,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_012.png,12,12,13,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_013.png,13,13,14,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_014.png,14,14,15,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_015.png,15,15,16,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_016.png,16,16,17,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_017.png,17,17,18,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_018.png,18,18,19,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_019.png,19,19,20,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_020.png,20,20,21,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_021.png,21,21,22,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_022.png,22,22,23,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_023.png,23,23,24,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_024.png,24,24,25,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_025.png,25,25,26,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_026.png,26,26,27,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_027.png,27,27,28,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_028.png,28,28,29,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427182753.sgy,0045_FORGE_78-32_iDASv3-P11_UTC190427182753\seg_029.png,29,29,30,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_000.png,0,0,1,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_001.png,1,1,2,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_002.png,2,2,3,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_003.png,3,3,4,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_004.png,4,4,5,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_005.png,5,5,6,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_006.png,6,6,7,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_007.png,7,7,8,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_008.png,8,8,9,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_009.png,9,9,10,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_010.png,10,10,11,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_011.png,11,11,12,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_012.png,12,12,13,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_013.png,13,13,14,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_014.png,14,14,15,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_015.png,15,15,16,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_016.png,16,16,17,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_017.png,17,17,18,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_018.png,18,18,19,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_019.png,19,19,20,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_020.png,20,20,21,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_021.png,21,21,22,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_022.png,22,22,23,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_023.png,23,23,24,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_024.png,24,24,25,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_025.png,25,25,26,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_026.png,26,26,27,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_027.png,27,27,28,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_028.png,28,28,29,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427191823.sgy,0046_FORGE_78-32_iDASv3-P11_UTC190427191823\seg_029.png,29,29,30,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_000.png,0,0,1,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_001.png,1,1,2,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_002.png,2,2,3,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_003.png,3,3,4,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_004.png,4,4,5,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_005.png,5,5,6,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_006.png,6,6,7,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_007.png,7,7,8,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_008.png,8,8,9,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_009.png,9,9,10,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_010.png,10,10,11,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_011.png,11,11,12,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_012.png,12,12,13,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_013.png,13,13,14,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_014.png,14,14,15,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_015.png,15,15,16,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_016.png,16,16,17,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_017.png,17,17,18,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_018.png,18,18,19,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_019.png,19,19,20,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_020.png,20,20,21,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_021.png,21,21,22,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_022.png,22,22,23,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_023.png,23,23,24,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_024.png,24,24,25,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_025.png,25,25,26,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_026.png,26,26,27,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_027.png,27,27,28,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_028.png,28,28,29,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194323.sgy,0047_FORGE_78-32_iDASv3-P11_UTC190427194323\seg_029.png,29,29,30,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_000.png,0,0,1,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_001.png,1,1,2,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_002.png,2,2,3,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_003.png,3,3,4,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_004.png,4,4,5,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_005.png,5,5,6,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_006.png,6,6,7,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_007.png,7,7,8,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_008.png,8,8,9,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_009.png,9,9,10,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_010.png,10,10,11,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_011.png,11,11,12,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_012.png,12,12,13,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_013.png,13,13,14,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_014.png,14,14,15,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_015.png,15,15,16,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_016.png,16,16,17,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_017.png,17,17,18,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_018.png,18,18,19,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_019.png,19,19,20,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_020.png,20,20,21,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_021.png,21,21,22,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_022.png,22,22,23,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_023.png,23,23,24,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_024.png,24,24,25,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_025.png,25,25,26,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_026.png,26,26,27,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_027.png,27,27,28,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_028.png,28,28,29,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194723.sgy,0048_FORGE_78-32_iDASv3-P11_UTC190427194723\seg_029.png,29,29,30,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_000.png,0,0,1,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_001.png,1,1,2,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_002.png,2,2,3,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_003.png,3,3,4,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_004.png,4,4,5,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_005.png,5,5,6,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_006.png,6,6,7,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_007.png,7,7,8,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_008.png,8,8,9,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_009.png,9,9,10,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_010.png,10,10,11,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_011.png,11,11,12,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_012.png,12,12,13,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_013.png,13,13,14,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_014.png,14,14,15,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_015.png,15,15,16,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_016.png,16,16,17,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_017.png,17,17,18,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_018.png,18,18,19,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_019.png,19,19,20,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_020.png,20,20,21,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_021.png,21,21,22,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_022.png,22,22,23,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_023.png,23,23,24,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_024.png,24,24,25,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_025.png,25,25,26,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_026.png,26,26,27,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_027.png,27,27,28,0,,
utah_upper,FORGE_78-32_iDASv3-P11_UTC190427194908.sgy,0049_FORGE_78-32_iDASv3-P11_UTC190427194908\seg_028.png,28,28,29,0,,
