segment_id,group_id,dataset_id,site,view,data_type,label,file_path,file_name,file_stem,start_sec,end_sec,ch_start,ch_end,original_fs
840,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,2.0,4.0,243,648,1000.0
841,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,3.0,5.0,243,648,1000.0
842,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,7.0,9.0,243,648,1000.0
843,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,8.0,10.0,243,648,1000.0
844,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,9.0,11.0,243,648,1000.0
845,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,10.0,12.0,243,648,1000.0
846,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,11.0,13.0,243,648,1000.0
847,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,13.0,15.0,243,648,1000.0
848,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,16.0,18.0,243,648,1000.0
849,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,17.0,19.0,243,648,1000.0
850,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,20.0,22.0,243,648,1000.0
851,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,22.0,24.0,243,648,1000.0
852,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,24.0,26.0,243,648,1000.0
853,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,25.0,27.0,243,648,1000.0
854,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_104451.825,28.0,30.0,243,648,1000.0
855,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,0.0,2.0,243,648,1000.0
856,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,2.0,4.0,243,648,1000.0
857,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,5.0,7.0,243,648,1000.0
858,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,6.0,8.0,243,648,1000.0
859,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,7.0,9.0,243,648,1000.0
860,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,10.0,12.0,243,648,1000.0
861,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,11.0,13.0,243,648,1000.0
862,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,13.0,15.0,243,648,1000.0
863,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,15.0,17.0,243,648,1000.0
864,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,18.0,20.0,243,648,1000.0
865,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,19.0,21.0,243,648,1000.0
866,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,20.0,22.0,243,648,1000.0
867,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,24.0,26.0,243,648,1000.0
868,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,26.0,28.0,243,648,1000.0
869,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_133321.825,28.0,30.0,243,648,1000.0
870,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,1.0,3.0,243,648,1000.0
871,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,3.0,5.0,243,648,1000.0
872,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,4.0,6.0,243,648,1000.0
873,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,5.0,7.0,243,648,1000.0
874,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,6.0,8.0,243,648,1000.0
875,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,8.0,10.0,243,648,1000.0
876,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,9.0,11.0,243,648,1000.0
877,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,12.0,14.0,243,648,1000.0
878,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,14.0,16.0,243,648,1000.0
879,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,16.0,18.0,243,648,1000.0
880,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,23.0,25.0,243,648,1000.0
881,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,24.0,26.0,243,648,1000.0
882,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,25.0,27.0,243,648,1000.0
883,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,27.0,29.0,243,648,1000.0
884,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_173251.825,28.0,30.0,243,648,1000.0
885,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,0.0,2.0,243,648,1000.0
886,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,2.0,4.0,243,648,1000.0
887,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,3.0,5.0,243,648,1000.0
888,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,6.0,8.0,243,648,1000.0
889,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,10.0,12.0,243,648,1000.0
890,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,11.0,13.0,243,648,1000.0
891,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,13.0,15.0,243,648,1000.0
892,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,14.0,16.0,243,648,1000.0
893,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,17.0,19.0,243,648,1000.0
894,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,18.0,20.0,243,648,1000.0
895,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,19.0,21.0,243,648,1000.0
896,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,23.0,25.0,243,648,1000.0
897,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,26.0,28.0,243,648,1000.0
898,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,27.0,29.0,243,648,1000.0
899,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,pohang,pohang,pohang,unlabel,2,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/unlabel/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_185321.825,28.0,30.0,243,648,1000.0
