site,tdms_file,seg_png,segment_index,start_sec,end_sec,is_event,confidence,note
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_011.png,11,11,12,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_012.png,12,12,13,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_013.png,13,13,14,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_014.png,14,14,15,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_015.png,15,15,16,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_016.png,16,16,17,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_017.png,17,17,18,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_018.png,18,18,19,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_019.png,19,19,20,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_020.png,20,20,21,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_021.png,21,21,22,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_022.png,22,22,23,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_023.png,23,23,24,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_024.png,24,24,25,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_025.png,25,25,26,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_026.png,26,26,27,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_027.png,27,27,28,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_028.png,28,28,29,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0034_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_029.png,29,29,30,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_000.png,0,0,1,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_001.png,1,1,2,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_002.png,2,2,3,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_003.png,3,3,4,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_004.png,4,4,5,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_005.png,5,5,6,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_006.png,6,6,7,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_007.png,7,7,8,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_008.png,8,8,9,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_009.png,9,9,10,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_010.png,10,10,11,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_011.png,11,11,12,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_012.png,12,12,13,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_013.png,13,13,14,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_014.png,14,14,15,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_015.png,15,15,16,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_016.png,16,16,17,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_017.png,17,17,18,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_018.png,18,18,19,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_019.png,19,19,20,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_020.png,20,20,21,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_021.png,21,21,22,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_022.png,22,22,23,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_023.png,23,23,24,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_024.png,24,24,25,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_025.png,25,25,26,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_026.png,26,26,27,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_027.png,27,27,28,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_028.png,28,28,29,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0035_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_029.png,29,29,30,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_000.png,0,0,1,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_001.png,1,1,2,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_002.png,2,2,3,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_003.png,3,3,4,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_004.png,4,4,5,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_005.png,5,5,6,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_006.png,6,6,7,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_007.png,7,7,8,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_008.png,8,8,9,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_009.png,9,9,10,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_010.png,10,10,11,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_011.png,11,11,12,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_012.png,12,12,13,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_013.png,13,13,14,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_014.png,14,14,15,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_015.png,15,15,16,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_016.png,16,16,17,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_017.png,17,17,18,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_018.png,18,18,19,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_019.png,19,19,20,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_020.png,20,20,21,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_021.png,21,21,22,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_022.png,22,22,23,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_023.png,23,23,24,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_024.png,24,24,25,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_025.png,25,25,26,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_026.png,26,26,27,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_027.png,27,27,28,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_028.png,28,28,29,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0036_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_029.png,29,29,30,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_000.png,0,0,1,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_001.png,1,1,2,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_002.png,2,2,3,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_003.png,3,3,4,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_004.png,4,4,5,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_005.png,5,5,6,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_006.png,6,6,7,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_007.png,7,7,8,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_008.png,8,8,9,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_009.png,9,9,10,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_010.png,10,10,11,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_011.png,11,11,12,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_012.png,12,12,13,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_013.png,13,13,14,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_014.png,14,14,15,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_015.png,15,15,16,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_016.png,16,16,17,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_017.png,17,17,18,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_018.png,18,18,19,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_019.png,19,19,20,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_020.png,20,20,21,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_021.png,21,21,22,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_022.png,22,22,23,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_023.png,23,23,24,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_024.png,24,24,25,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_025.png,25,25,26,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_026.png,26,26,27,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_027.png,27,27,28,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_028.png,28,28,29,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0037_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_029.png,29,29,30,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_000.png,0,0,1,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_001.png,1,1,2,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_002.png,2,2,3,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_003.png,3,3,4,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_004.png,4,4,5,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_005.png,5,5,6,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_006.png,6,6,7,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_007.png,7,7,8,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_008.png,8,8,9,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_009.png,9,9,10,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_010.png,10,10,11,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_011.png,11,11,12,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_012.png,12,12,13,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_013.png,13,13,14,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_014.png,14,14,15,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_015.png,15,15,16,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_016.png,16,16,17,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_017.png,17,17,18,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_018.png,18,18,19,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_019.png,19,19,20,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_020.png,20,20,21,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_021.png,21,21,22,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_022.png,22,22,23,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_023.png,23,23,24,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_024.png,24,24,25,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_025.png,25,25,26,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_026.png,26,26,27,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_027.png,27,27,28,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_028.png,28,28,29,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0038_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_029.png,29,29,30,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_000.png,0,0,1,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_001.png,1,1,2,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_002.png,2,2,3,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_003.png,3,3,4,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_004.png,4,4,5,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_005.png,5,5,6,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_006.png,6,6,7,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_007.png,7,7,8,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_008.png,8,8,9,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_009.png,9,9,10,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_010.png,10,10,11,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_011.png,11,11,12,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_012.png,12,12,13,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_013.png,13,13,14,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_014.png,14,14,15,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_015.png,15,15,16,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_016.png,16,16,17,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_017.png,17,17,18,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_018.png,18,18,19,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_019.png,19,19,20,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_020.png,20,20,21,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_021.png,21,21,22,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_022.png,22,22,23,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_023.png,23,23,24,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_024.png,24,24,25,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_025.png,25,25,26,0,,
pohang,1khz_50ns_20deci_2m_UTC_20190819_055430.000.tdms,0039_1khz_50ns_20deci_2m_UTC_20190819_055430.000\seg_026.png,26,26,27,0,,
