dataset_id,site,view,data_type,file_path,file_name,file_stem,ext,group_id,original_fs,ch_start,ch_end
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_031751.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_031751.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_031751.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_031751.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_052951.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_052951.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_052951.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_052951.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_165151.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_165151.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_165151.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_165151.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_165251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_165251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_165251.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_165251.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_191351.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_191351.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_191351.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190630_191351.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_001551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_001551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_001551.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_001551.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_001621.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_001621.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_001621.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_001621.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_205051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_205051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_205051.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_205051.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_205151.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_205151.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_205151.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_205151.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_220551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_220551.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_220551.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_220551.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_225151.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_225151.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_225151.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190702_225151.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_034051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_034051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_034051.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_034051.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_055851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_055851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_055851.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190703_055851.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_005451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_005451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_005451.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_005451.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_011651.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_034051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_034051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_034051.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_034051.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_110351.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_110351.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_110351.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_110351.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_192751.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_192751.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_192751.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190704_192751.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190705_042351.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190705_042351.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190705_042351.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190705_042351.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190705_144951.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190705_144951.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190705_144951.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190705_144951.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190705_200651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190705_200651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190705_200651.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190705_200651.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190705_234651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190705_234651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190705_234651.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190705_234651.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_010351.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_010351.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_010351.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_010351.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_143951.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_143951.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_143951.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_143951.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_144951.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_144951.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_144951.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_144951.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_145021.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_152851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_152851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_152851.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190706_152851.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190707_182051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190707_182051.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190707_182051.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190707_182051.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190708_083251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190708_083251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190708_083251.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190708_083251.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190710_015451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190710_015451.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190710_015451.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190710_015451.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190710_211851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190710_211851.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190710_211851.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190710_211851.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190711_033251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190711_033251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190711_033251.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190711_033251.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190711_043651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190711_043651.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190711_043651.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190711_043651.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC+0900_DST0_20190711_124251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190711_124251.825.tdms,1khz_50ns_20deci_2m_UTC+0900_DST0_20190711_124251.825,.tdms,pohang__1khz_50ns_20deci_2m_UTC+0900_DST0_20190711_124251.825,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190712_090659.998.tdms,1khz_50ns_20deci_2m_UTC_20190712_090659.998.tdms,1khz_50ns_20deci_2m_UTC_20190712_090659.998,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190712_090659.998,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996.tdms,1khz_50ns_20deci_2m_UTC_20190712_110659.996,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190712_110659.996,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190713_113259.971.tdms,1khz_50ns_20deci_2m_UTC_20190713_113259.971.tdms,1khz_50ns_20deci_2m_UTC_20190713_113259.971,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190713_113259.971,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190713_115459.971.tdms,1khz_50ns_20deci_2m_UTC_20190713_115459.971.tdms,1khz_50ns_20deci_2m_UTC_20190713_115459.971,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190713_115459.971,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956.tdms,1khz_50ns_20deci_2m_UTC_20190714_022059.956,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190714_022059.956,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_065059.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065059.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065059.951,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190714_065059.951,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951.tdms,1khz_50ns_20deci_2m_UTC_20190714_065129.951,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190714_065129.951,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_102859.948.tdms,1khz_50ns_20deci_2m_UTC_20190714_102859.948.tdms,1khz_50ns_20deci_2m_UTC_20190714_102859.948,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190714_102859.948,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_134859.944.tdms,1khz_50ns_20deci_2m_UTC_20190714_134859.944.tdms,1khz_50ns_20deci_2m_UTC_20190714_134859.944,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190714_134859.944,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190714_191659.938.tdms,1khz_50ns_20deci_2m_UTC_20190714_191659.938.tdms,1khz_50ns_20deci_2m_UTC_20190714_191659.938,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190714_191659.938,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190715_174759.915.tdms,1khz_50ns_20deci_2m_UTC_20190715_174759.915.tdms,1khz_50ns_20deci_2m_UTC_20190715_174759.915,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190715_174759.915,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190716_091759.899.tdms,1khz_50ns_20deci_2m_UTC_20190716_091759.899.tdms,1khz_50ns_20deci_2m_UTC_20190716_091759.899,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190716_091759.899,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190716_182059.890.tdms,1khz_50ns_20deci_2m_UTC_20190716_182059.890.tdms,1khz_50ns_20deci_2m_UTC_20190716_182059.890,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190716_182059.890,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190716_200759.888.tdms,1khz_50ns_20deci_2m_UTC_20190716_200759.888.tdms,1khz_50ns_20deci_2m_UTC_20190716_200759.888,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190716_200759.888,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190716_220759.886.tdms,1khz_50ns_20deci_2m_UTC_20190716_220759.886.tdms,1khz_50ns_20deci_2m_UTC_20190716_220759.886,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190716_220759.886,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190717_100159.874.tdms,1khz_50ns_20deci_2m_UTC_20190717_100159.874.tdms,1khz_50ns_20deci_2m_UTC_20190717_100159.874,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190717_100159.874,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190717_135359.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_135359.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_135359.870,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190717_135359.870,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190717_140159.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140159.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140159.870,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190717_140159.870,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870.tdms,1khz_50ns_20deci_2m_UTC_20190717_140229.870,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190717_140229.870,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190718_040759.855.tdms,1khz_50ns_20deci_2m_UTC_20190718_040759.855.tdms,1khz_50ns_20deci_2m_UTC_20190718_040759.855,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190718_040759.855,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190718_093059.850.tdms,1khz_50ns_20deci_2m_UTC_20190718_093059.850.tdms,1khz_50ns_20deci_2m_UTC_20190718_093059.850,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190718_093059.850,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190718_145959.844.tdms,1khz_50ns_20deci_2m_UTC_20190718_145959.844.tdms,1khz_50ns_20deci_2m_UTC_20190718_145959.844,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190718_145959.844,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190719_120359.822.tdms,1khz_50ns_20deci_2m_UTC_20190719_120359.822.tdms,1khz_50ns_20deci_2m_UTC_20190719_120359.822,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190719_120359.822,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190719_153759.819.tdms,1khz_50ns_20deci_2m_UTC_20190719_153759.819.tdms,1khz_50ns_20deci_2m_UTC_20190719_153759.819,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190719_153759.819,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190719_170559.817.tdms,1khz_50ns_20deci_2m_UTC_20190719_170559.817.tdms,1khz_50ns_20deci_2m_UTC_20190719_170559.817,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190719_170559.817,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190720_041459.806.tdms,1khz_50ns_20deci_2m_UTC_20190720_041459.806.tdms,1khz_50ns_20deci_2m_UTC_20190720_041459.806,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190720_041459.806,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190720_082159.801.tdms,1khz_50ns_20deci_2m_UTC_20190720_082159.801.tdms,1khz_50ns_20deci_2m_UTC_20190720_082159.801,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190720_082159.801,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190720_222059.787.tdms,1khz_50ns_20deci_2m_UTC_20190720_222059.787.tdms,1khz_50ns_20deci_2m_UTC_20190720_222059.787,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190720_222059.787,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190721_020359.783.tdms,1khz_50ns_20deci_2m_UTC_20190721_020359.783.tdms,1khz_50ns_20deci_2m_UTC_20190721_020359.783,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190721_020359.783,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190721_020429.783.tdms,1khz_50ns_20deci_2m_UTC_20190721_020429.783.tdms,1khz_50ns_20deci_2m_UTC_20190721_020429.783,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190721_020429.783,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190721_020959.783.tdms,1khz_50ns_20deci_2m_UTC_20190721_020959.783.tdms,1khz_50ns_20deci_2m_UTC_20190721_020959.783,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190721_020959.783,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190721_161459.769.tdms,1khz_50ns_20deci_2m_UTC_20190721_161459.769.tdms,1khz_50ns_20deci_2m_UTC_20190721_161459.769,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190721_161459.769,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190722_020059.758.tdms,1khz_50ns_20deci_2m_UTC_20190722_020059.758.tdms,1khz_50ns_20deci_2m_UTC_20190722_020059.758,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190722_020059.758,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190722_020129.758.tdms,1khz_50ns_20deci_2m_UTC_20190722_020129.758.tdms,1khz_50ns_20deci_2m_UTC_20190722_020129.758,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190722_020129.758,1000.0,243,648
pohang,pohang,pohang,event,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_PH/data/event/1khz_50ns_20deci_2m_UTC_20190722_134159.747.tdms,1khz_50ns_20deci_2m_UTC_20190722_134159.747.tdms,1khz_50ns_20deci_2m_UTC_20190722_134159.747,.tdms,pohang__1khz_50ns_20deci_2m_UTC_20190722_134159.747,1000.0,243,648
