dataset_id,site,view,file_path,file_name,file_stem,ext,group_id,original_fs,ch_start,ch_end
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_060050.400.sgy,RAW_20230720_060050.400.sgy,RAW_20230720_060050.400,.sgy,utah_2023__RAW_20230720_060050.400,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_073607.100.sgy,RAW_20230720_073607.100.sgy,RAW_20230720_073607.100,.sgy,utah_2023__RAW_20230720_073607.100,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_073746.420.sgy,RAW_20230720_073746.420.sgy,RAW_20230720_073746.420,.sgy,utah_2023__RAW_20230720_073746.420,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_074335.220.sgy,RAW_20230720_074335.220.sgy,RAW_20230720_074335.220,.sgy,utah_2023__RAW_20230720_074335.220,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_074747.500.sgy,RAW_20230720_074747.500.sgy,RAW_20230720_074747.500,.sgy,utah_2023__RAW_20230720_074747.500,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_075606.580.sgy,RAW_20230720_075606.580.sgy,RAW_20230720_075606.580,.sgy,utah_2023__RAW_20230720_075606.580,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_080229.500.sgy,RAW_20230720_080229.500.sgy,RAW_20230720_080229.500,.sgy,utah_2023__RAW_20230720_080229.500,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_080748.780.sgy,RAW_20230720_080748.780.sgy,RAW_20230720_080748.780,.sgy,utah_2023__RAW_20230720_080748.780,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_081010.300.sgy,RAW_20230720_081010.300.sgy,RAW_20230720_081010.300,.sgy,utah_2023__RAW_20230720_081010.300,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_081226.360.sgy,RAW_20230720_081226.360.sgy,RAW_20230720_081226.360,.sgy,utah_2023__RAW_20230720_081226.360,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_081302.320.sgy,RAW_20230720_081302.320.sgy,RAW_20230720_081302.320,.sgy,utah_2023__RAW_20230720_081302.320,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_082148.080.sgy,RAW_20230720_082148.080.sgy,RAW_20230720_082148.080,.sgy,utah_2023__RAW_20230720_082148.080,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_082210.760.sgy,RAW_20230720_082210.760.sgy,RAW_20230720_082210.760,.sgy,utah_2023__RAW_20230720_082210.760,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_082338.880.sgy,RAW_20230720_082338.880.sgy,RAW_20230720_082338.880,.sgy,utah_2023__RAW_20230720_082338.880,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_082913.020.sgy,RAW_20230720_082913.020.sgy,RAW_20230720_082913.020,.sgy,utah_2023__RAW_20230720_082913.020,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_084459.700.sgy,RAW_20230720_084459.700.sgy,RAW_20230720_084459.700,.sgy,utah_2023__RAW_20230720_084459.700,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_084636.400.sgy,RAW_20230720_084636.400.sgy,RAW_20230720_084636.400,.sgy,utah_2023__RAW_20230720_084636.400,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_085240.640.sgy,RAW_20230720_085240.640.sgy,RAW_20230720_085240.640,.sgy,utah_2023__RAW_20230720_085240.640,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_085518.820.sgy,RAW_20230720_085518.820.sgy,RAW_20230720_085518.820,.sgy,utah_2023__RAW_20230720_085518.820,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_085822.540.sgy,RAW_20230720_085822.540.sgy,RAW_20230720_085822.540,.sgy,utah_2023__RAW_20230720_085822.540,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_090113.160.sgy,RAW_20230720_090113.160.sgy,RAW_20230720_090113.160,.sgy,utah_2023__RAW_20230720_090113.160,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_090602.640.sgy,RAW_20230720_090602.640.sgy,RAW_20230720_090602.640,.sgy,utah_2023__RAW_20230720_090602.640,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_091146.460.sgy,RAW_20230720_091146.460.sgy,RAW_20230720_091146.460,.sgy,utah_2023__RAW_20230720_091146.460,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_091213.760.sgy,RAW_20230720_091213.760.sgy,RAW_20230720_091213.760,.sgy,utah_2023__RAW_20230720_091213.760,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_091251.500.sgy,RAW_20230720_091251.500.sgy,RAW_20230720_091251.500,.sgy,utah_2023__RAW_20230720_091251.500,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_091336.660.sgy,RAW_20230720_091336.660.sgy,RAW_20230720_091336.660,.sgy,utah_2023__RAW_20230720_091336.660,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_091628.360.sgy,RAW_20230720_091628.360.sgy,RAW_20230720_091628.360,.sgy,utah_2023__RAW_20230720_091628.360,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_092029.360.sgy,RAW_20230720_092029.360.sgy,RAW_20230720_092029.360,.sgy,utah_2023__RAW_20230720_092029.360,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_092650.140.sgy,RAW_20230720_092650.140.sgy,RAW_20230720_092650.140,.sgy,utah_2023__RAW_20230720_092650.140,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_093708.020.sgy,RAW_20230720_093708.020.sgy,RAW_20230720_093708.020,.sgy,utah_2023__RAW_20230720_093708.020,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_093718.140.sgy,RAW_20230720_093718.140.sgy,RAW_20230720_093718.140,.sgy,utah_2023__RAW_20230720_093718.140,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_093747.780.sgy,RAW_20230720_093747.780.sgy,RAW_20230720_093747.780,.sgy,utah_2023__RAW_20230720_093747.780,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_093949.540.sgy,RAW_20230720_093949.540.sgy,RAW_20230720_093949.540,.sgy,utah_2023__RAW_20230720_093949.540,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_094558.960.sgy,RAW_20230720_094558.960.sgy,RAW_20230720_094558.960,.sgy,utah_2023__RAW_20230720_094558.960,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_100612.340.sgy,RAW_20230720_100612.340.sgy,RAW_20230720_100612.340,.sgy,utah_2023__RAW_20230720_100612.340,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_101540.600.sgy,RAW_20230720_101540.600.sgy,RAW_20230720_101540.600,.sgy,utah_2023__RAW_20230720_101540.600,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_102640.800.sgy,RAW_20230720_102640.800.sgy,RAW_20230720_102640.800,.sgy,utah_2023__RAW_20230720_102640.800,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_102741.860.sgy,RAW_20230720_102741.860.sgy,RAW_20230720_102741.860,.sgy,utah_2023__RAW_20230720_102741.860,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_102829.840.sgy,RAW_20230720_102829.840.sgy,RAW_20230720_102829.840,.sgy,utah_2023__RAW_20230720_102829.840,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_102910.380.sgy,RAW_20230720_102910.380.sgy,RAW_20230720_102910.380,.sgy,utah_2023__RAW_20230720_102910.380,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_103428.100.sgy,RAW_20230720_103428.100.sgy,RAW_20230720_103428.100,.sgy,utah_2023__RAW_20230720_103428.100,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_110328.540.sgy,RAW_20230720_110328.540.sgy,RAW_20230720_110328.540,.sgy,utah_2023__RAW_20230720_110328.540,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_110747.940.sgy,RAW_20230720_110747.940.sgy,RAW_20230720_110747.940,.sgy,utah_2023__RAW_20230720_110747.940,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_111005.680.sgy,RAW_20230720_111005.680.sgy,RAW_20230720_111005.680,.sgy,utah_2023__RAW_20230720_111005.680,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_113700.260.sgy,RAW_20230720_113700.260.sgy,RAW_20230720_113700.260,.sgy,utah_2023__RAW_20230720_113700.260,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_115655.360.sgy,RAW_20230720_115655.360.sgy,RAW_20230720_115655.360,.sgy,utah_2023__RAW_20230720_115655.360,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_123042.460.sgy,RAW_20230720_123042.460.sgy,RAW_20230720_123042.460,.sgy,utah_2023__RAW_20230720_123042.460,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_123256.300.sgy,RAW_20230720_123256.300.sgy,RAW_20230720_123256.300,.sgy,utah_2023__RAW_20230720_123256.300,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_140009.780.sgy,RAW_20230720_140009.780.sgy,RAW_20230720_140009.780,.sgy,utah_2023__RAW_20230720_140009.780,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_140416.920.sgy,RAW_20230720_140416.920.sgy,RAW_20230720_140416.920,.sgy,utah_2023__RAW_20230720_140416.920,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_144510.080.sgy,RAW_20230720_144510.080.sgy,RAW_20230720_144510.080,.sgy,utah_2023__RAW_20230720_144510.080,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_151525.720.sgy,RAW_20230720_151525.720.sgy,RAW_20230720_151525.720,.sgy,utah_2023__RAW_20230720_151525.720,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_151605.460.sgy,RAW_20230720_151605.460.sgy,RAW_20230720_151605.460,.sgy,utah_2023__RAW_20230720_151605.460,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_151640.020.sgy,RAW_20230720_151640.020.sgy,RAW_20230720_151640.020,.sgy,utah_2023__RAW_20230720_151640.020,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_151855.840.sgy,RAW_20230720_151855.840.sgy,RAW_20230720_151855.840,.sgy,utah_2023__RAW_20230720_151855.840,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_151955.380.sgy,RAW_20230720_151955.380.sgy,RAW_20230720_151955.380,.sgy,utah_2023__RAW_20230720_151955.380,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_160024.380.sgy,RAW_20230720_160024.380.sgy,RAW_20230720_160024.380,.sgy,utah_2023__RAW_20230720_160024.380,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_160528.760.sgy,RAW_20230720_160528.760.sgy,RAW_20230720_160528.760,.sgy,utah_2023__RAW_20230720_160528.760,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_160916.140.sgy,RAW_20230720_160916.140.sgy,RAW_20230720_160916.140,.sgy,utah_2023__RAW_20230720_160916.140,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_161020.100.sgy,RAW_20230720_161020.100.sgy,RAW_20230720_161020.100,.sgy,utah_2023__RAW_20230720_161020.100,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_161206.400.sgy,RAW_20230720_161206.400.sgy,RAW_20230720_161206.400,.sgy,utah_2023__RAW_20230720_161206.400,1000.0,400,805
utah_2023,utah_2023,utah_2023,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2023/data/event_2417/RAW_20230720_162855.320.sgy,RAW_20230720_162855.320.sgy,RAW_20230720_162855.320,.sgy,utah_2023__RAW_20230720_162855.320,1000.0,400,805
