dataset_id,site,data_type,file_path,file_name,file_stem,ext,group_id,original_fs
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426090723.sgy,FORGE_78-32_iDASv3-P11_UTC190426090723.sgy,FORGE_78-32_iDASv3-P11_UTC190426090723,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426090723,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426090738.sgy,FORGE_78-32_iDASv3-P11_UTC190426090738.sgy,FORGE_78-32_iDASv3-P11_UTC190426090738,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426090738,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426090753.sgy,FORGE_78-32_iDASv3-P11_UTC190426090753.sgy,FORGE_78-32_iDASv3-P11_UTC190426090753,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426090753,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426090808.sgy,FORGE_78-32_iDASv3-P11_UTC190426090808.sgy,FORGE_78-32_iDASv3-P11_UTC190426090808,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426090808,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426090823.sgy,FORGE_78-32_iDASv3-P11_UTC190426090823.sgy,FORGE_78-32_iDASv3-P11_UTC190426090823,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426090823,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426090838.sgy,FORGE_78-32_iDASv3-P11_UTC190426090838.sgy,FORGE_78-32_iDASv3-P11_UTC190426090838,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426090838,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426090908.sgy,FORGE_78-32_iDASv3-P11_UTC190426090908.sgy,FORGE_78-32_iDASv3-P11_UTC190426090908,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426090908,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426090923.sgy,FORGE_78-32_iDASv3-P11_UTC190426090923.sgy,FORGE_78-32_iDASv3-P11_UTC190426090923,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426090923,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426090938.sgy,FORGE_78-32_iDASv3-P11_UTC190426090938.sgy,FORGE_78-32_iDASv3-P11_UTC190426090938,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426090938,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426090953.sgy,FORGE_78-32_iDASv3-P11_UTC190426090953.sgy,FORGE_78-32_iDASv3-P11_UTC190426090953,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426090953,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426091008.sgy,FORGE_78-32_iDASv3-P11_UTC190426091008.sgy,FORGE_78-32_iDASv3-P11_UTC190426091008,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426091008,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426091023.sgy,FORGE_78-32_iDASv3-P11_UTC190426091023.sgy,FORGE_78-32_iDASv3-P11_UTC190426091023,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426091023,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426091038.sgy,FORGE_78-32_iDASv3-P11_UTC190426091038.sgy,FORGE_78-32_iDASv3-P11_UTC190426091038,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426091038,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426091053.sgy,FORGE_78-32_iDASv3-P11_UTC190426091053.sgy,FORGE_78-32_iDASv3-P11_UTC190426091053,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426091053,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426091108.sgy,FORGE_78-32_iDASv3-P11_UTC190426091108.sgy,FORGE_78-32_iDASv3-P11_UTC190426091108,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426091108,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426091123.sgy,FORGE_78-32_iDASv3-P11_UTC190426091123.sgy,FORGE_78-32_iDASv3-P11_UTC190426091123,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426091123,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426091138.sgy,FORGE_78-32_iDASv3-P11_UTC190426091138.sgy,FORGE_78-32_iDASv3-P11_UTC190426091138,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426091138,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426091153.sgy,FORGE_78-32_iDASv3-P11_UTC190426091153.sgy,FORGE_78-32_iDASv3-P11_UTC190426091153,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426091153,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426091208.sgy,FORGE_78-32_iDASv3-P11_UTC190426091208.sgy,FORGE_78-32_iDASv3-P11_UTC190426091208,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426091208,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426091223.sgy,FORGE_78-32_iDASv3-P11_UTC190426091223.sgy,FORGE_78-32_iDASv3-P11_UTC190426091223,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426091223,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426091238.sgy,FORGE_78-32_iDASv3-P11_UTC190426091238.sgy,FORGE_78-32_iDASv3-P11_UTC190426091238,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426091238,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205638.sgy,FORGE_78-32_iDASv3-P11_UTC190426205638.sgy,FORGE_78-32_iDASv3-P11_UTC190426205638,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205638,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205653.sgy,FORGE_78-32_iDASv3-P11_UTC190426205653.sgy,FORGE_78-32_iDASv3-P11_UTC190426205653,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205653,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205708.sgy,FORGE_78-32_iDASv3-P11_UTC190426205708.sgy,FORGE_78-32_iDASv3-P11_UTC190426205708,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205708,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205723.sgy,FORGE_78-32_iDASv3-P11_UTC190426205723.sgy,FORGE_78-32_iDASv3-P11_UTC190426205723,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205723,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205738.sgy,FORGE_78-32_iDASv3-P11_UTC190426205738.sgy,FORGE_78-32_iDASv3-P11_UTC190426205738,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205738,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205753.sgy,FORGE_78-32_iDASv3-P11_UTC190426205753.sgy,FORGE_78-32_iDASv3-P11_UTC190426205753,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205753,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205823.sgy,FORGE_78-32_iDASv3-P11_UTC190426205823.sgy,FORGE_78-32_iDASv3-P11_UTC190426205823,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205823,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205838.sgy,FORGE_78-32_iDASv3-P11_UTC190426205838.sgy,FORGE_78-32_iDASv3-P11_UTC190426205838,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205838,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205853.sgy,FORGE_78-32_iDASv3-P11_UTC190426205853.sgy,FORGE_78-32_iDASv3-P11_UTC190426205853,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205853,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205908.sgy,FORGE_78-32_iDASv3-P11_UTC190426205908.sgy,FORGE_78-32_iDASv3-P11_UTC190426205908,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205908,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205923.sgy,FORGE_78-32_iDASv3-P11_UTC190426205923.sgy,FORGE_78-32_iDASv3-P11_UTC190426205923,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205923,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205938.sgy,FORGE_78-32_iDASv3-P11_UTC190426205938.sgy,FORGE_78-32_iDASv3-P11_UTC190426205938,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205938,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953.sgy,FORGE_78-32_iDASv3-P11_UTC190426205953,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426205953,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008.sgy,FORGE_78-32_iDASv3-P11_UTC190426210008,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426210008,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553.sgy,FORGE_78-32_iDASv3-P11_UTC190426221553,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221553,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221608.sgy,FORGE_78-32_iDASv3-P11_UTC190426221608.sgy,FORGE_78-32_iDASv3-P11_UTC190426221608,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221608,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221623.sgy,FORGE_78-32_iDASv3-P11_UTC190426221623.sgy,FORGE_78-32_iDASv3-P11_UTC190426221623,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221623,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221638.sgy,FORGE_78-32_iDASv3-P11_UTC190426221638.sgy,FORGE_78-32_iDASv3-P11_UTC190426221638,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221638,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221708.sgy,FORGE_78-32_iDASv3-P11_UTC190426221708.sgy,FORGE_78-32_iDASv3-P11_UTC190426221708,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221708,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221723.sgy,FORGE_78-32_iDASv3-P11_UTC190426221723.sgy,FORGE_78-32_iDASv3-P11_UTC190426221723,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221723,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221738.sgy,FORGE_78-32_iDASv3-P11_UTC190426221738.sgy,FORGE_78-32_iDASv3-P11_UTC190426221738,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221738,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221753.sgy,FORGE_78-32_iDASv3-P11_UTC190426221753.sgy,FORGE_78-32_iDASv3-P11_UTC190426221753,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221753,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221808.sgy,FORGE_78-32_iDASv3-P11_UTC190426221808.sgy,FORGE_78-32_iDASv3-P11_UTC190426221808,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221808,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221823.sgy,FORGE_78-32_iDASv3-P11_UTC190426221823.sgy,FORGE_78-32_iDASv3-P11_UTC190426221823,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221823,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221838.sgy,FORGE_78-32_iDASv3-P11_UTC190426221838.sgy,FORGE_78-32_iDASv3-P11_UTC190426221838,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221838,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221853.sgy,FORGE_78-32_iDASv3-P11_UTC190426221853.sgy,FORGE_78-32_iDASv3-P11_UTC190426221853,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221853,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221908.sgy,FORGE_78-32_iDASv3-P11_UTC190426221908.sgy,FORGE_78-32_iDASv3-P11_UTC190426221908,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221908,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221923.sgy,FORGE_78-32_iDASv3-P11_UTC190426221923.sgy,FORGE_78-32_iDASv3-P11_UTC190426221923,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221923,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221938.sgy,FORGE_78-32_iDASv3-P11_UTC190426221938.sgy,FORGE_78-32_iDASv3-P11_UTC190426221938,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221938,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426221953.sgy,FORGE_78-32_iDASv3-P11_UTC190426221953.sgy,FORGE_78-32_iDASv3-P11_UTC190426221953,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426221953,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426222023.sgy,FORGE_78-32_iDASv3-P11_UTC190426222023.sgy,FORGE_78-32_iDASv3-P11_UTC190426222023,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426222023,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426222038.sgy,FORGE_78-32_iDASv3-P11_UTC190426222038.sgy,FORGE_78-32_iDASv3-P11_UTC190426222038,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426222038,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426222053.sgy,FORGE_78-32_iDASv3-P11_UTC190426222053.sgy,FORGE_78-32_iDASv3-P11_UTC190426222053,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426222053,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426222108.sgy,FORGE_78-32_iDASv3-P11_UTC190426222108.sgy,FORGE_78-32_iDASv3-P11_UTC190426222108,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426222108,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426224723.sgy,FORGE_78-32_iDASv3-P11_UTC190426224723.sgy,FORGE_78-32_iDASv3-P11_UTC190426224723,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426224723,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426224738.sgy,FORGE_78-32_iDASv3-P11_UTC190426224738.sgy,FORGE_78-32_iDASv3-P11_UTC190426224738,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426224738,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426224753.sgy,FORGE_78-32_iDASv3-P11_UTC190426224753.sgy,FORGE_78-32_iDASv3-P11_UTC190426224753,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426224753,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426224808.sgy,FORGE_78-32_iDASv3-P11_UTC190426224808.sgy,FORGE_78-32_iDASv3-P11_UTC190426224808,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426224808,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426224823.sgy,FORGE_78-32_iDASv3-P11_UTC190426224823.sgy,FORGE_78-32_iDASv3-P11_UTC190426224823,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426224823,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426224838.sgy,FORGE_78-32_iDASv3-P11_UTC190426224838.sgy,FORGE_78-32_iDASv3-P11_UTC190426224838,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426224838,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426224853.sgy,FORGE_78-32_iDASv3-P11_UTC190426224853.sgy,FORGE_78-32_iDASv3-P11_UTC190426224853,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426224853,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426224908.sgy,FORGE_78-32_iDASv3-P11_UTC190426224908.sgy,FORGE_78-32_iDASv3-P11_UTC190426224908,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426224908,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426224923.sgy,FORGE_78-32_iDASv3-P11_UTC190426224923.sgy,FORGE_78-32_iDASv3-P11_UTC190426224923,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426224923,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426224938.sgy,FORGE_78-32_iDASv3-P11_UTC190426224938.sgy,FORGE_78-32_iDASv3-P11_UTC190426224938,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426224938,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426224953.sgy,FORGE_78-32_iDASv3-P11_UTC190426224953.sgy,FORGE_78-32_iDASv3-P11_UTC190426224953,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426224953,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426225008.sgy,FORGE_78-32_iDASv3-P11_UTC190426225008.sgy,FORGE_78-32_iDASv3-P11_UTC190426225008,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426225008,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426225023.sgy,FORGE_78-32_iDASv3-P11_UTC190426225023.sgy,FORGE_78-32_iDASv3-P11_UTC190426225023,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426225023,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426225038.sgy,FORGE_78-32_iDASv3-P11_UTC190426225038.sgy,FORGE_78-32_iDASv3-P11_UTC190426225038,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426225038,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426225053.sgy,FORGE_78-32_iDASv3-P11_UTC190426225053.sgy,FORGE_78-32_iDASv3-P11_UTC190426225053,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426225053,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426232423.sgy,FORGE_78-32_iDASv3-P11_UTC190426232423.sgy,FORGE_78-32_iDASv3-P11_UTC190426232423,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232423,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426232438.sgy,FORGE_78-32_iDASv3-P11_UTC190426232438.sgy,FORGE_78-32_iDASv3-P11_UTC190426232438,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232438,1000.0
utah_2019,utah_2019,unlabel,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/unlabel/FORGE_78-32_iDASv3-P11_UTC190426232453.sgy,FORGE_78-32_iDASv3-P11_UTC190426232453.sgy,FORGE_78-32_iDASv3-P11_UTC190426232453,.sgy,utah_2019__FORGE_78-32_iDASv3-P11_UTC190426232453,1000.0
